k_value,cluster,nCIJtree,mdeg,gce,costmax,E,strategy,data_type
14,13,,7.9298245614035086,0.6690215340485266,0.23155870997003464,0.19182587851983146,A_negative,stim
14,14,,7.9298245614035086,0.6566538804142518,0.22886209362778395,0.21256997845803083,A_negative,stim
14,1,,15.859649122807017,0.5630310024287033,0.2360724228087771,0.39147075520077673,B,stim
14,2,,15.859649122807017,0.5924665485954537,0.26310710804598986,0.3659244147530063,B,stim
14,3,,15.859649122807017,0.5947323020598403,0.26158396714673016,0.36949457004220054,B,stim
14,4,,15.859649122807017,0.5853420701276845,0.25734486688121927,0.3802810179264907,B,stim
14,5,,13.87719298245614,0.6249525012574364,0.256431466736263,0.3416611234030531,B,stim
14,6,,15.859649122807017,0.631409916881281,0.3007248728064024,0.3392851682776404,B,stim
14,7,,13.87719298245614,0.6409889428321045,0.28572119538533974,0.32049411361849983,B,stim
14,8,,15.859649122807017,0.585366409262774,0.2521800629498647,0.3768039235540028,B,stim
14,9,,15.859649122807017,0.6276962365180456,0.29373270413705416,0.34006921449003313,B,stim
14,10,,17.842105263157894,0.5859276530746179,0.28008119519997776,0.38694460103559125,B,stim
14,11,,15.859649122807017,0.6226014274900612,0.295597392518826,0.3467544892659461,B,stim
14,12,,15.859649122807017,0.620138090338758,0.28506604743414987,0.35582644387937823,B,stim
14,13,,15.859649122807017,0.62977305212764,0.3086414246988105,0.33236795887618575,B,stim
14,14,,15.859649122807017,0.6199187308847547,0.2934219084816649,0.3443851309247367,B,stim
2,1,,9.912280701754385,0.5946961376766144,0.29590510313800794,0.2878478482246267,A_positive,resting
2,2,,7.9298245614035086,0.635016687228269,0.30100528808783145,0.25791031469792247,A_positive,resting
2,1,,5.947368421052632,0.6007313643745218,0.1596104658406414,0.25782634773641144,A_negative,resting
2,2,,7.9298245614035086,0.6963468061253204,0.23349960537710338,0.19680022537382766,A_negative,resting
2,1,,17.842105263157894,0.5586289814242738,0.27027257221431217,0.39134890794474336,B,resting
2,2,,15.859649122807017,0.6218553834462073,0.31129195324997144,0.32826580030494107,B,resting
3,1,,9.912280701754385,0.6265383739846329,0.3485914007339895,0.2722495112436209,A_positive,resting
3,2,,11.894736842105264,0.5848906435682331,0.3367326383723822,0.30277612768390294,A_positive,resting
3,3,,7.9298245614035086,0.6378792921127288,0.305697687304264,0.2576799061973394,A_positive,resting
3,1,,7.9298245614035086,0.6657713140740982,0.22892894477861936,0.21234176716610395,A_negative,resting
3,2,,5.947368421052632,0.5837014920137142,0.15635847783289455,0.2690442053316633,A_negative,resting
3,3,,7.9298245614035086,0.7101888671751548,0.23552474657663267,0.1909675348585331,A_negative,resting
3,1,,13.87719298245614,0.6134235145268745,0.26592078780537054,0.3306246008852698,B,resting
3,2,,19.82456140350877,0.5404617815235113,0.2860334057644316,0.40849806906372993,B,resting
3,3,,15.859649122807017,0.6295980035929771,0.3171276415079229,0.32377772754514333,B,resting
4,1,,9.912280701754385,0.6101561908733715,0.3258968224443129,0.2799291045804872,A_positive,resting
4,2,,11.894736842105264,0.5809547510054714,0.33071233185087545,0.3046052195181002,A_positive,resting
4,3,,7.9298245614035086,0.6185137709034807,0.2855119869308011,0.2600625379285915,A_positive,resting
4,4,,9.912280701754385,0.6387678326328824,0.37192261400275395,0.2703939388552963,A_positive,resting
4,1,,7.9298245614035086,0.6289777491041375,0.21846093901239613,0.2385897972926545,A_negative,resting
4,2,,5.947368421052632,0.5730080107241471,0.1549900599770539,0.27448383969952383,A_negative,resting
4,3,,7.9298245614035086,0.6554192795562701,0.22758843469317672,0.21449201953112776,A_negative,resting
4,4,,7.9298245614035086,0.7347549534084504,0.23995913010455747,0.18486916434516384,A_negative,resting
4,1,,17.842105263157894,0.5923439123402016,0.2985248838169827,0.3679662136953628,B,resting
4,2,,17.842105263157894,0.5363928002277811,0.2556829503983292,0.4044386412431144,B,resting
4,3,,17.842105263157894,0.6116154948155206,0.3222470361744313,0.3505061143650461,B,resting
4,4,,13.87719298245614,0.6345116758906815,0.2925044339534773,0.31171799469910755,B,resting
5,1,,9.912280701754385,0.5763825338338724,0.2754214566090048,0.296537749240218,A_positive,resting
5,2,,9.912280701754385,0.6321305206867207,0.36435357241243765,0.2716446148227552,A_positive,resting
5,3,,9.912280701754385,0.6084366968484995,0.3298186726247068,0.2780342776679119,A_positive,resting
5,4,,7.9298245614035086,0.6289415392152264,0.30351494897421777,0.25450232855169835,A_positive,resting
5,5,,9.912280701754385,0.6231963230654417,0.3474289209489234,0.2722809115155649,A_positive,resting
5,1,,5.947368421052632,0.5689912512399563,0.1537963863424231,0.28040157339939265,A_negative,resting
5,2,,7.9298245614035086,0.7175263518608188,0.24117478241646592,0.19288802608464145,A_negative,resting
5,3,,7.9298245614035086,0.6396579234070501,0.2235360708651211,0.23518932251002436,A_negative,resting
5,4,,7.9298245614035086,0.6926639924055461,0.2327973108738379,0.1953952659023295,A_negative,resting
5,5,,7.9298245614035086,0.6643702754999583,0.22893655572703547,0.21453683076723146,A_negative,resting
5,1,,15.859649122807017,0.5275422479119023,0.22637556737726783,0.39584121497533015,B,resting
5,2,,15.859649122807017,0.6308947923445222,0.3155522329910819,0.32627282831318527,B,resting
5,3,,13.87719298245614,0.5975948145097696,0.24651895227049633,0.3471287823756896,B,resting
5,4,,15.859649122807017,0.6316641378672079,0.3134119867450336,0.32841503670148964,B,resting
5,5,,15.859649122807017,0.6113024248620751,0.2947769898683205,0.3425345005427599,B,resting
6,1,,9.912280701754385,0.6031251367752012,0.3235023272059171,0.2788367499722099,A_positive,resting
6,2,,9.912280701754385,0.6199007344196857,0.3656698880603926,0.2722081881882601,A_positive,resting
6,3,,9.912280701754385,0.5815875385283282,0.2793651180550914,0.2947872072086334,A_positive,resting
6,4,,9.912280701754385,0.6384140558105958,0.3677205042325872,0.2700342415929314,A_positive,resting
6,5,,9.912280701754385,0.6179783683804689,0.34562956720693605,0.27294545235673184,A_positive,resting
6,6,,9.912280701754385,0.6242848700303365,0.34551850083438507,0.2748840769915073,A_positive,resting
6,1,,7.9298245614035086,0.6401432658076955,0.2255119091522404,0.2453797633491924,A_negative,resting
6,2,,7.9298245614035086,0.7063997493182879,0.2356465928995632,0.19538637974361586,A_negative,resting
6,3,,5.947368421052632,0.5747057219769662,0.15522276131674462,0.27632370167557474,A_negative,resting
6,4,,7.9298245614035086,0.7329760316843371,0.24236241706413983,0.1908670689661739,A_negative,resting
6,5,,7.9298245614035086,0.6518109540404688,0.22808159512497983,0.2167937445636934,A_negative,resting
6,6,,7.9298245614035086,0.6593540968865685,0.22596474174549191,0.21856841607588282,A_negative,resting
6,1,,13.87719298245614,0.5847749252246516,0.24314605808965553,0.35125416455483033,B,resting
6,2,,13.87719298245614,0.6234293347385433,0.2840702581184758,0.3174096339467897,B,resting
6,3,,17.842105263157894,0.537372689123514,0.2549063802287243,0.40520816000238863,B,resting
6,4,,13.87719298245614,0.6304353048126385,0.2879926044887922,0.31279167632497856,B,resting
6,5,,13.87719298245614,0.6101563037090347,0.26188227723537644,0.3338378531715928,B,resting
6,6,,17.842105263157894,0.6108863179990589,0.318370424749715,0.35371879464256123,B,resting
7,1,,9.912280701754385,0.6263796403178907,0.3459764527558022,0.27581221429369657,A_positive,resting
7,2,,11.894736842105264,0.576900588041905,0.3268032985052247,0.30655257411798326,A_positive,resting
7,3,,9.912280701754385,0.628890589571221,0.365564634277886,0.2717242393133072,A_positive,resting
7,4,,7.9298245614035086,0.6175784931252859,0.2742700388518991,0.26848872582451594,A_positive,resting
7,5,,7.9298245614035086,0.6195630908673311,0.3008976977248569,0.25375193703684495,A_positive,resting
7,6,,9.912280701754385,0.6220711999049828,0.3360948030826357,0.27570853096000525,A_positive,resting
7,7,,9.912280701754385,0.6153883282710995,0.33206483463801745,0.27916861407172516,A_positive,resting
7,1,,7.9298245614035086,0.6619716612226816,0.22872608378146708,0.21785869924130585,A_negative,resting
7,2,,5.947368421052632,0.567863020701962,0.1535811817896593,0.27856156054763104,A_negative,resting
7,3,,7.9298245614035086,0.7265384512758543,0.2410944297178921,0.19052669140422346,A_negative,resting
7,4,,7.9298245614035086,0.6466675926389238,0.23039433114080538,0.23517314906803644,A_negative,resting
7,5,,7.9298245614035086,0.6960780892617505,0.2321700686739563,0.19848733737661767,A_negative,resting
7,6,,7.9298245614035086,0.6419228592277159,0.2296105701798308,0.2272954680515092,A_negative,resting
7,7,,7.9298245614035086,0.6534360860655318,0.23075164998124673,0.238288455774134,A_negative,resting
7,1,,15.859649122807017,0.612792682584864,0.2907114591094205,0.34430321882402515,B,resting
7,2,,17.842105263157894,0.5322781839143522,0.25243226045822376,0.407560294665969,B,resting
7,3,,13.87719298245614,0.632043819893179,0.2873269540723071,0.31658819406328165,B,resting
7,4,,17.842105263157894,0.5957898438091273,0.3108149802433787,0.36580118330011585,B,resting
7,5,,15.859649122807017,0.6218123392293082,0.3125652006233398,0.3305026263460886,B,resting
7,6,,15.859649122807017,0.6079997890990423,0.28281975696120226,0.3503317409129989,B,resting
7,7,,15.859649122807017,0.6009010025530259,0.2798692294026392,0.3590199623755216,B,resting
8,1,,9.912280701754385,0.5838092268533638,0.28601087623160726,0.29201554569796323,A_positive,resting
8,2,,7.9298245614035086,0.6239026681952866,0.2999098701593345,0.25825339843212247,A_positive,resting
8,3,,11.894736842105264,0.587016691412833,0.33512084585041724,0.30113356246944883,A_positive,resting
8,4,,9.912280701754385,0.6328949141236458,0.3704745312642518,0.26863507083235055,A_positive,resting
8,5,,9.912280701754385,0.6174623197442131,0.3437188168868621,0.27758660380842665,A_positive,resting
8,6,,9.912280701754385,0.6223808385364706,0.3521204957787122,0.27346466216460397,A_positive,resting
8,7,,7.9298245614035086,0.6315734070998298,0.2993223624343479,0.2593975717019545,A_positive,resting
8,8,,9.912280701754385,0.6036150994272975,0.3177704635709124,0.2810599008150598,A_positive,resting
8,1,,5.947368421052632,0.5880299579066541,0.15644199743443477,0.27020414933064546,A_negative,resting
8,2,,7.9298245614035086,0.6960476526876327,0.23889988058064301,0.19902962910370645,A_negative,resting
8,3,,5.947368421052632,0.5807656239958675,0.15513297434375764,0.270674689397394,A_negative,resting
8,4,,7.9298245614035086,0.7349257199663225,0.2388973752462006,0.1893332112058636,A_negative,resting
8,5,,7.9298245614035086,0.6641273899428912,0.238457985272748,0.2260259196471139,A_negative,resting
8,6,,7.9298245614035086,0.6770011037791117,0.2351959472567699,0.21015831088799503,A_negative,resting
8,7,,7.9298245614035086,0.7005188682008553,0.23752762946190306,0.20148525700728168,A_negative,resting
8,8,,7.9298245614035086,0.6196017555588181,0.22114869213520014,0.2454913934634612,A_negative,resting
8,1,,17.842105263157894,0.541857618854839,0.2611619376053909,0.40085224423950294,B,resting
8,2,,15.859649122807017,0.6190122930609449,0.3103669283699987,0.33049770919707533,B,resting
8,3,,17.842105263157894,0.544935698296336,0.2577210601880657,0.40095215183877586,B,resting
8,4,,13.87719298245614,0.6332885992204415,0.2905842629590465,0.31228432821834423,B,resting
8,5,,13.87719298245614,0.6096651491178793,0.2625175795927857,0.33992862373496563,B,resting
8,6,,15.859649122807017,0.6210646492717891,0.302772534707367,0.3403249714637315,B,resting
8,7,,15.859649122807017,0.6285478303047485,0.30864660771039404,0.3312378177264015,B,resting
8,8,,17.842105263157894,0.581779294576182,0.2940857223836867,0.3733512031080238,B,resting
9,1,,9.912280701754385,0.594660797356591,0.2922220209500346,0.2852968209931236,A_positive,resting
9,2,,9.912280701754385,0.6257595730477854,0.3460717337544308,0.27314111943920033,A_positive,resting
9,3,,9.912280701754385,0.6262665049156638,0.36569444516578975,0.27026760075418654,A_positive,resting
9,4,,9.912280701754385,0.6350054666519734,0.3608024431426915,0.27468259325919486,A_positive,resting
9,5,,9.912280701754385,0.6142164265892434,0.30471474135197957,0.28678082927474435,A_positive,resting
9,6,,11.894736842105264,0.579025921131169,0.3351142902972593,0.30606938645673976,A_positive,resting
9,7,,9.912280701754385,0.6263513883666956,0.3565283303206776,0.2748129952433961,A_positive,resting
9,8,,7.9298245614035086,0.6199422652005158,0.29565842061647085,0.2548454345127634,A_positive,resting
9,9,,7.9298245614035086,0.6222487729267825,0.3061059488624285,0.2578008523143347,A_positive,resting
9,1,,5.947368421052632,0.5877087362304517,0.15763512277962413,0.2633640495843639,A_negative,resting
9,2,,7.9298245614035086,0.6589551323252586,0.23054369264244992,0.21672095285018975,A_negative,resting
9,3,,7.9298245614035086,0.7173491925476747,0.23956696348104706,0.19143766252207475,A_negative,resting
9,4,,7.9298245614035086,0.7093491855229792,0.24735348460039028,0.2072336650408688,A_negative,resting
9,5,,5.947368421052632,0.6016759323426026,0.1614534698724146,0.2482554210619396,A_negative,resting
9,6,,7.9298245614035086,0.5830247471831147,0.2066978848620722,0.2863260854041405,A_negative,resting
9,7,,7.9298245614035086,0.6967772440969902,0.2434031740881706,0.2061056564587791,A_negative,resting
9,8,,7.9298245614035086,0.6920006349277125,0.23341055610781167,0.20727910941997532,A_negative,resting
9,9,,7.9298245614035086,0.7143612866593618,0.24813557867005243,0.20124457620209238,A_negative,resting
9,1,,17.842105263157894,0.5552735183867683,0.26484570845824756,0.3954046142401557,B,resting
9,2,,17.842105263157894,0.6102324640774869,0.3221135265113826,0.35123553216316844,B,resting
9,3,,15.859649122807017,0.6321491618845028,0.3166510919216443,0.3255433794891917,B,resting
9,4,,15.859649122807017,0.6248173237286332,0.3124555695332998,0.33572190839014565,B,resting
9,5,,17.842105263157894,0.5689688358720364,0.2774798567967589,0.3839175203074324,B,resting
9,6,,19.82456140350877,0.5371832696491501,0.28538596378134484,0.4123153587813659,B,resting
9,7,,13.87719298245614,0.6239710087858197,0.27722766691183015,0.32578497414336016,B,resting
9,8,,15.859649122807017,0.618896921723451,0.3068182444981306,0.33540690655061245,B,resting
9,9,,11.894736842105264,0.6337969930547249,0.2536056741326606,0.3124105172885729,B,resting
10,1,,7.9298245614035086,0.6180749868220397,0.2884400020163424,0.25723941498002606,A_positive,resting
10,2,,9.912280701754385,0.5735047550302165,0.2793411506700614,0.295031752393208,A_positive,resting
10,3,,9.912280701754385,0.6378236099691403,0.3745034393589797,0.27123784396533196,A_positive,resting
10,4,,9.912280701754385,0.6227066528626246,0.3569440480478024,0.27408004118191864,A_positive,resting
10,5,,9.912280701754385,0.6125892366708385,0.3330972185566167,0.2790794003900777,A_positive,resting
10,6,,7.9298245614035086,0.6168323529123904,0.2804338995704413,0.26270477389812585,A_positive,resting
10,7,,9.912280701754385,0.6053424181428493,0.3093955909643392,0.2798306634493396,A_positive,resting
10,8,,9.912280701754385,0.6065890116578186,0.30879277037391883,0.2852087826549473,A_positive,resting
10,9,,7.9298245614035086,0.6296522499886642,0.30552716118367496,0.2528005400332128,A_positive,resting
10,10,,7.9298245614035086,0.6339388499202249,0.31166951317940106,0.25992217262424977,A_positive,resting
10,1,,7.9298245614035086,0.6719312763376288,0.23277514905132018,0.21510531373059957,A_negative,resting
10,2,,5.947368421052632,0.5715639521843223,0.15521005551000985,0.2766005853944164,A_negative,resting
10,3,,7.9298245614035086,0.75673289775024,0.24434203956012954,0.18993508484829205,A_negative,resting
10,4,,7.9298245614035086,0.7057814669035916,0.2420191567094194,0.19767696764272438,A_negative,resting
10,5,,7.9298245614035086,0.6545182275652397,0.23064766692064273,0.23635037387823812,A_negative,resting
10,6,,7.9298245614035086,0.6342150209724402,0.22182733953822972,0.22231458587497024,A_negative,resting
10,7,,5.947368421052632,0.6170193412768571,0.16460441609365392,0.24278135536770995,A_negative,resting
10,8,,7.9298245614035086,0.6037499162259311,0.21488317871479948,0.25530139642720834,A_negative,resting
10,9,,7.9298245614035086,0.7152527587776601,0.2351576987690153,0.19098198349015313,A_negative,resting
10,10,,7.9298245614035086,0.7357919595244325,0.2510902562742753,0.19250669732429243,A_negative,resting
10,1,,13.87719298245614,0.6113495993349635,0.2673635253828571,0.3312733993242767,B,resting
10,2,,17.842105263157894,0.5318054364587592,0.2550861146983541,0.40568514675494094,B,resting
10,3,,13.87719298245614,0.6355035344614082,0.2916540156693434,0.3125085194675542,B,resting
10,4,,15.859649122807017,0.6270290666605889,0.3124147495018165,0.3312036355183025,B,resting
10,5,,17.842105263157894,0.5964125755594096,0.3086862416849922,0.3657646448837452,B,resting
10,6,,15.859649122807017,0.6012803122065757,0.28389899233266586,0.3481906111930635,B,resting
10,7,,15.859649122807017,0.5788611462348141,0.2560277286838006,0.37045902250640106,B,resting
10,8,,17.842105263157894,0.5729921695530427,0.2826712220844121,0.38212796802644655,B,resting
10,9,,17.842105263157894,0.6250426724293752,0.34846752309764806,0.33085501804239636,B,resting
10,10,,11.894736842105264,0.6372987188071371,0.26199962499504187,0.3072021459557757,B,resting
11,1,,9.912280701754385,0.6298162899091343,0.36381579073980963,0.27486279103704414,A_positive,resting
11,2,,7.9298245614035086,0.6173148280166396,0.27858451117526845,0.26597219405840367,A_positive,resting
11,3,,11.894736842105264,0.5901411972753678,0.33979961309914314,0.2992073254288633,A_positive,resting
11,4,,9.912280701754385,0.6182176323390305,0.34900013934467633,0.2744820930655861,A_positive,resting
11,5,,9.912280701754385,0.609218858517489,0.3336434687985632,0.27939154392364957,A_positive,resting
11,6,,7.9298245614035086,0.628584591952744,0.2953753482178694,0.2594690571049432,A_positive,resting
11,7,,7.9298245614035086,0.638458066124072,0.3122067610316876,0.25591921153181413,A_positive,resting
11,8,,7.9298245614035086,0.5962715522719597,0.24525721027229327,0.2760769083292396,A_positive,resting
11,9,,7.9298245614035086,0.6410070480558004,0.30304348772621426,0.2550592576690814,A_positive,resting
11,10,,9.912280701754385,0.6174496280369536,0.3546798643355974,0.2770986941873319,A_positive,resting
11,11,,11.894736842105264,0.5835875441592262,0.3358634134310951,0.3031265947016805,A_positive,resting
11,1,,7.9298245614035086,0.7218672450853156,0.24250932123721056,0.19706042538309818,A_negative,resting
11,2,,7.9298245614035086,0.6687289415767859,0.23641269539884985,0.23172255852503756,A_negative,resting
11,3,,5.947368421052632,0.5836868681625128,0.15673929838470335,0.2690860848183253,A_negative,resting
11,4,,7.9298245614035086,0.6673655948543924,0.23338997542522513,0.21050519531202888,A_negative,resting
11,5,,7.9298245614035086,0.6542168317278008,0.23235702519286977,0.23464105657522258,A_negative,resting
11,6,,7.9298245614035086,0.695865773718133,0.23664594382413282,0.2117507706786292,A_negative,resting
11,7,,7.9298245614035086,0.7381897848313369,0.24036689978686712,0.1835184481590044,A_negative,resting
11,8,,5.947368421052632,0.614277735520153,0.16655746078124684,0.26228207940720316,A_negative,resting
11,9,,7.9298245614035086,0.7080239554737996,0.23513177669457264,0.2003727764481033,A_negative,resting
11,10,,7.9298245614035086,0.6667124031050969,0.23891486949794327,0.20545639765708917,A_negative,resting
11,11,,5.947368421052632,0.5824929994303576,0.15708129326736556,0.26785688151613324,A_negative,resting
11,1,,15.859649122807017,0.6337391674736148,0.31267320385004316,0.3292722794079108,B,resting
11,2,,15.859649122807017,0.6115689336184449,0.285960252030381,0.35394607682292145,B,resting
11,3,,17.842105263157894,0.5482251129962221,0.2613533362536594,0.39805517696700254,B,resting
11,4,,17.842105263157894,0.6086465604216513,0.3286788452669616,0.3481154421057461,B,resting
11,5,,15.859649122807017,0.60107181158034,0.28243830933778985,0.3571611105014931,B,resting
11,6,,13.87719298245614,0.6228575986292288,0.27223585504043857,0.3280785183470835,B,resting
11,7,,13.87719298245614,0.6321901040306903,0.2966080602907921,0.3075304023347153,B,resting
11,8,,15.859649122807017,0.5617144263248477,0.2501854738310096,0.3817353865885062,B,resting
11,9,,13.87719298245614,0.6332998813329862,0.2820539839535016,0.32151277046523585,B,resting
11,10,,17.842105263157894,0.610673444924202,0.3335386376424694,0.34340124220819374,B,resting
11,11,,15.859649122807017,0.5422243149910867,0.2350271896700897,0.3876635802876904,B,resting
12,1,,9.912280701754385,0.5762228936531197,0.27838621244983636,0.2954500060819981,A_positive,resting
12,2,,9.912280701754385,0.6160198297008261,0.3598418587612757,0.27456112377632647,A_positive,resting
12,3,,7.9298245614035086,0.6098910656770984,0.26312818754045575,0.2638024522672175,A_positive,resting
12,4,,9.912280701754385,0.6087684457619584,0.35213600279021195,0.2750808514611036,A_positive,resting
12,5,,7.9298245614035086,0.61137091514296,0.2652156168589311,0.2707293565474952,A_positive,resting
12,6,,9.912280701754385,0.6224561570301416,0.36215737407459747,0.27411398011245974,A_positive,resting
12,7,,9.912280701754385,0.6301558169161707,0.34743752913341835,0.271472394721274,A_positive,resting
12,8,,9.912280701754385,0.624112059861242,0.3468232726843333,0.27897220769482184,A_positive,resting
12,9,,7.9298245614035086,0.6046653792016264,0.251731946735703,0.27147773039169026,A_positive,resting
12,10,,7.9298245614035086,0.6150201788737797,0.26579694749905064,0.2658262755758865,A_positive,resting
12,11,,9.912280701754385,0.6381212715093689,0.36882136658188497,0.26850790763948384,A_positive,resting
12,12,,9.912280701754385,0.6171412437903645,0.36005527636897,0.2672072940920059,A_positive,resting
12,1,,5.947368421052632,0.5671172277505334,0.15457802831048287,0.2764195138463579,A_negative,resting
12,2,,9.912280701754385,0.6908647765187016,0.30925513493334333,0.21862826941940092,A_negative,resting
12,3,,7.9298245614035086,0.6133599766297093,0.21680743789962975,0.24345134399086293,A_negative,resting
12,4,,7.9298245614035086,0.6945966856333275,0.24369325938193118,0.22532831220048155,A_negative,resting
12,5,,7.9298245614035086,0.6500337880336529,0.2358469592590281,0.24993197511482085,A_negative,resting
12,6,,7.9298245614035086,0.7101838576268784,0.24320228818111828,0.1995575399273163,A_negative,resting
12,7,,7.9298245614035086,0.6644205539720212,0.22481092854000773,0.21487608485336232,A_negative,resting
12,8,,9.912280701754385,0.6554354653022894,0.2971100105615548,0.23559239238843527,A_negative,resting
12,9,,5.947368421052632,0.6099483326773698,0.1635905409519274,0.24688416129162935,A_negative,resting
12,10,,7.9298245614035086,0.6518004513828483,0.23216267157330195,0.24945225400324084,A_negative,resting
12,11,,7.9298245614035086,0.7297616282617558,0.24207040397162208,0.18736238403454122,A_negative,resting
12,12,,7.9298245614035086,0.6759392637833795,0.22826272007054638,0.202098985710009,A_negative,resting
12,1,,17.842105263157894,0.5335031414230997,0.2541264136276786,0.4074761398135248,B,resting
12,2,,13.87719298245614,0.6240848434070603,0.28351587703284203,0.3284277804040282,B,resting
12,3,,17.842105263157894,0.5900055949899177,0.29104891282337325,0.373834487872758,B,resting
12,4,,13.87719298245614,0.6182891676742435,0.26740456351971387,0.33608967325829253,B,resting
12,5,,15.859649122807017,0.5955982306515994,0.2744303619201866,0.36580125380498524,B,resting
12,6,,13.87719298245614,0.6259188331136409,0.2803307297863689,0.32267578967033433,B,resting
12,7,,13.87719298245614,0.6159005198658587,0.2620575330245492,0.33208665920167835,B,resting
12,8,,13.87719298245614,0.6152631629743237,0.2639292529389034,0.3391604258957472,B,resting
12,9,,17.842105263157894,0.5694749293745913,0.2813409730005759,0.38217564222644673,B,resting
12,10,,13.87719298245614,0.5949229973760369,0.24317174213798617,0.3514740174448268,B,resting
12,11,,9.912280701754385,0.6124658521142602,0.22180942744048737,0.28599600551535054,B,resting
12,12,,15.859649122807017,0.6201474895549158,0.30642436290056796,0.33487883422921927,B,resting
13,1,,7.9298245614035086,0.6241959525436043,0.3223530348606111,0.2525260024687912,A_positive,resting
13,2,,9.912280701754385,0.6319061537152306,0.3374005957028617,0.2781135915190662,A_positive,resting
13,3,,11.894736842105264,0.5763057252283377,0.3283996710028797,0.3054548435593021,A_positive,resting
13,4,,9.912280701754385,0.6147489658609974,0.33790194154192543,0.27875029435346643,A_positive,resting
13,5,,11.894736842105264,0.6039146382063889,0.3619516217799485,0.2944998994074258,A_positive,resting
13,6,,9.912280701754385,0.6074805181324632,0.2899990063443805,0.28989838822649244,A_positive,resting
13,7,,9.912280701754385,0.5867694706236564,0.2988751176561611,0.2870754558446939,A_positive,resting
13,8,,7.9298245614035086,0.6349417518239919,0.2990655992373822,0.2589120327342439,A_positive,resting
13,9,,7.9298245614035086,0.6218610997138008,0.29559371009826724,0.25699945441100885,A_positive,resting
13,10,,9.912280701754385,0.6284501222448362,0.36165125505292833,0.27309637099832373,A_positive,resting
13,11,,9.912280701754385,0.5939646995977643,0.34930447036438667,0.2733356442722185,A_positive,resting
13,12,,7.9298245614035086,0.6117157197185611,0.26018105765154087,0.2703156301490011,A_positive,resting
13,13,,9.912280701754385,0.6216950751774208,0.35879159712644126,0.27375705422182334,A_positive,resting
13,1,,7.9298245614035086,0.7636897383702729,0.2491023769088115,0.1817827242430842,A_negative,resting
13,2,,7.9298245614035086,0.6578341285813026,0.2379550225024041,0.23476024844896956,A_negative,resting
13,3,,7.9298245614035086,0.560384632487406,0.20200066674097295,0.29298721969128383,A_negative,resting
13,4,,7.9298245614035086,0.6522297111096766,0.2354659448336081,0.23472346809093456,A_negative,resting
13,5,,7.9298245614035086,0.6087878861363403,0.2181719752556975,0.2568179676073327,A_negative,resting
13,6,,7.9298245614035086,0.582764595031276,0.20679937796615333,0.27396202835689576,A_negative,resting
13,7,,5.947368421052632,0.6003846704982755,0.163424930200601,0.25582419835683506,A_negative,resting
13,8,,7.9298245614035086,0.6811363455677839,0.23179230771419226,0.2012428924753899,A_negative,resting
13,9,,7.9298245614035086,0.6883067175483848,0.235744351826167,0.1999792485076501,A_negative,resting
13,10,,7.9298245614035086,0.7354613173275104,0.2437808038969699,0.20019746637345986,A_negative,resting
13,11,,7.9298245614035086,0.6518677324777561,0.24370965457775118,0.2278921568317303,A_negative,resting
13,12,,5.947368421052632,0.645577321249806,0.17615570178231477,0.2440411240752304,A_negative,resting
13,13,,7.9298245614035086,0.7006670181509517,0.23884982546586583,0.20045083951219642,A_negative,resting
13,1,,15.859649122807017,0.6391473045438999,0.339550263521303,0.31480550724568,B,resting
13,2,,11.894736842105264,0.6075446096488366,0.22462938792417303,0.33049269279882615,B,resting
13,3,,17.842105263157894,0.5352610189395013,0.2521047255753579,0.41016905741082316,B,resting
13,4,,15.859649122807017,0.6029670242866088,0.2845684756318532,0.35619687775486203,B,resting
13,5,,17.842105263157894,0.5766135805812038,0.28293193063741867,0.38087899538049286,B,resting
13,6,,15.859649122807017,0.5570272152529869,0.23768582999212776,0.3839357812015102,B,resting
13,7,,15.859649122807017,0.5614394054072368,0.2486590198863201,0.379453772511057,B,resting
13,8,,15.859649122807017,0.6244905519975827,0.30920562786718087,0.33480619934733413,B,resting
13,9,,11.894736842105264,0.6126337962059891,0.24623835731232463,0.31116733747157377,B,resting
13,10,,15.859649122807017,0.6332070795048317,0.3137003986308384,0.328657843719162,B,resting
13,11,,13.87719298245614,0.5867506490852454,0.26903666376354585,0.33621486727894845,B,resting
13,12,,15.859649122807017,0.5896676547535313,0.26782892730340885,0.36972160368939205,B,resting
13,13,,15.859649122807017,0.6185266038931001,0.30735034583184057,0.3316840258902224,B,resting
14,1,,9.912280701754385,0.6142347574510779,0.31636706036175977,0.28425888675729366,A_positive,resting
14,2,,9.912280701754385,0.6243699656937853,0.37738391929676013,0.26642983537952053,A_positive,resting
14,3,,9.912280701754385,0.6330396101287405,0.36627913096981907,0.2720295122653674,A_positive,resting
14,4,,9.912280701754385,0.624753179896527,0.3578200371028921,0.27104631109184124,A_positive,resting
14,5,,9.912280701754385,0.6126842307817914,0.33982100061704856,0.274850631600229,A_positive,resting
14,6,,7.9298245614035086,0.6087380278411689,0.2985454961909302,0.2549180926670347,A_positive,resting
14,7,,7.9298245614035086,0.6170664118254869,0.31178533884003495,0.25729059897186285,A_positive,resting
14,8,,9.912280701754385,0.6112666412903858,0.33363956563902625,0.27614298432826834,A_positive,resting
14,9,,9.912280701754385,0.6038667110679151,0.31943496050708153,0.2804364921534787,A_positive,resting
14,10,,9.912280701754385,0.6314418217323534,0.3718324458796381,0.2703629669731902,A_positive,resting
