k,state,module_id,module_size,module_Q,module_pvalue,fdr_bh_pval_0.05,fdr_bh_sig_0.05,fdr_bh_pval_0.01,fdr_bh_sig_0.01,fdr_bh_pval_0.001,fdr_bh_sig_0.001,bonf_pval_0.05,bonf_sig_0.05,roi_examples
7,6,3,27,0.15489235075091298,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left
7,6,4,21,0.14030265153001176,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AuV_left; Cent_Gray_left; RSGb_left; Superior_Colliculus_left; Central_Gray_right
7,6,5,9,0.043707029620126694,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cerebellum_left; DLEnt_left; Ect_left; Hipp_Sub_P_left
7,6,6,8,0.02686584776455088,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Hypothalamus_left; SaM_left; SaP_left; Thalamus_A_left; Thalamus_P_left
8,0,1,22,0.0793346319952406,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIV_left; Amygdala_left; GIDI_left; Hypothalamus_left
8,0,2,21,0.13747215782707572,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; AIP_left; DI_left; Fr3_left; GI_left
8,0,3,15,0.10863651263564376,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AuV_left; DLEnt_right; Ect_right; Hipp_CA1_A_right
8,0,4,25,0.1266181903450585,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left; Hipp_CA3_P_left
8,0,5,16,0.07162564688370283,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
8,0,6,15,0.08615737470926549,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Cg_left; M1_left; M2_left; PrL_left; S1DZ_left
8,1,1,30,0.14138422812128848,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIP_left; AIV_left; Amygdala_left; GIDI_left
8,1,2,16,0.11869114455890219,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
8,1,3,26,0.11717803909910894,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AuV_left; Brainstem_left; Cent_Gray_left; Cerebellum_left
8,1,4,19,0.12267886532371046,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AUD_left; Hipp_CA3_A_left; Hipp_FC_left; LPtA_left; MPtA_left
8,1,5,11,0.06458463209756932,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Cg_left; M1_left; M2_left; S1FL_left; Cg_right
8,1,6,12,0.09593040234795117,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,DLEnt_right; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right; Hipp_CA2_right
8,2,1,12,0.05654893931397548,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIV_left; IL_left; LSeptn_left; Piriform_left
8,2,2,30,0.1556972301658201,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; AIP_left; Amygdala_left; DI_left; Fr3_left
8,2,3,25,0.12652109131138783,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left
8,2,4,22,0.13450244649201018,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AuV_left; Cerebellum_left; RSGb_left; Superior_Colliculus_left; Central_Gray_right
8,2,5,10,0.03692816128699281,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; DLEnt_left; Ect_left; Hipp_Sub_P_left
8,2,6,15,0.07226579664574223,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Cg_left; M1_left; M2_left; PrL_left; S1DZ_left
8,3,1,30,0.13888212538727984,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIP_left; AIV_left; Amygdala_left; GIDI_left
8,3,2,16,0.12294836037424038,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
8,3,3,26,0.14499690168402224,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; AuV_left; Hipp_CA1_A_left; Hipp_CA2_left
8,3,4,16,0.0707838655088164,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
8,3,5,13,0.06080187383064449,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Cg_left; M1_left; M2_left; S1BF_left; S1FL_left
8,3,6,13,0.09758328141219931,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,DLEnt_right; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right; Hipp_CA2_right
8,4,1,26,0.12842094710849938,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIV_left; Cg_left; IL_left; LSeptn_left
8,4,2,22,0.14395056437753065,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; AIP_left; DI_left; Fr3_left; GIDI_left
8,4,3,9,0.03185126844429629,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Amygdala_left; Hypothalamus_left; SaM_left; SaP_left; Thalamus_A_left
8,4,4,27,0.15576054671340822,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left
8,4,5,15,0.10643454624590838,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AuV_left; RSGb_left; DLEnt_right; Ect_right; Hipp_CA1_A_right
8,4,6,15,0.07912852716246296,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
8,5,1,30,0.14023469051853832,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIP_left; AIV_left; Amygdala_left; GIDI_left
8,5,2,15,0.11277824850081637,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
8,5,3,27,0.136270967215608,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; AuV_left; Hipp_CA1_A_left; Hipp_CA2_left
8,5,4,16,0.07261253534582586,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
8,5,5,14,0.07499852715060222,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Cg_left; M1_left; M2_left; S1BF_left; S1DZ_left
8,5,6,12,0.08991870058802168,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,DLEnt_right; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right; Hipp_CA2_right
8,6,1,24,0.13369568951243718,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIV_left; Cg_left; IL_left; LSeptn_left
8,6,2,25,0.15903046701840085,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; AIP_left; Amygdala_left; DI_left; Fr3_left
8,6,3,23,0.10582667479078241,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left
8,6,4,20,0.12584349402032222,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AUD_left; Hipp_CA3_A_left; Hipp_FC_left; LPtA_left; MPtA_left
8,6,5,14,0.10485318163779155,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AuV_left; DLEnt_right; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right
8,6,6,8,0.028602757349760186,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Hypothalamus_left; SaM_left; SaP_left; Thalamus_A_left; Thalamus_P_left
8,7,1,28,0.12278298695867715,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIP_left; AIV_left; Amygdala_left; GIDI_left
8,7,2,15,0.11094645443164226,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
